County,State,lat,lng,Unnamed: 0,Temp
Plymouth County, Massachusetts,41.9120406,-70.7168469,1275,45
Essex County, Massachusetts,40.7947466,-74.2648829,1276,48.2
Franklin County, Massachusetts,40.0154745,-82.9931607,1277,51.01
Norfolk County, Massachusetts,42.17668,-71.1448516,1278,45
Worcester County, Massachusetts,38.1584227,-75.4344727,1279,46
Hampshire County, Massachusetts,42.3471357,-72.6624209,1280,46.4
Nantucket County, Massachusetts,41.2834704,-70.099451,1281,39.2
Worcester County, Maryland,38.1584227,-75.4344727,1282,46
Baltimore city, Maryland,39.2903848,-76.6121893,1283,41
Somerset County, Maryland,40.5292099,-74.6400432,1284,48.99
Talbot County, Maryland,38.7803973,-76.1319953,1285,43
Harford County, Maryland,39.5838964,-76.3637285,1286,43
Allegany County, Maryland,42.3129816,-78.0195387,1287,44.01
Howard County, Maryland,39.2873463,-76.964306,1288,41
Prince George's County, Maryland,38.7849211,-76.8720961,1289,42.01
Anne Arundel County, Maryland,38.9530109,-76.5488232,1290,42.01
Baltimore County, Maryland,39.4647665,-76.7336521,1291,41
Frederick County, Maryland,39.3844507,-77.4701972,1292,41
Calvert County, Maryland,38.4949503,-76.5025742,1293,42.8
Garrett County, Maryland,39.5681243,-79.2902133,1294,42.01
Kent County, Maryland,43.0097027,-85.520024,1295,39.2
Montgomery County, Maryland,39.1547426,-77.2405153,1296,42.01
Carroll County, Maryland,39.5423418,-77.0564464,1297,41
Queen Anne's County, Maryland,39.0263572,-76.1319953,1298,42.01
St. Mary's County, Maryland,38.1060259,-76.3637285,1299,43
Charles County, Maryland,38.5221781,-77.1024902,1300,42.01
Dorchester County, Maryland,33.1680383,-80.543845,1301,73.99
Washington County, Maryland,45.5469616,-123.1386021,1302,50
Wicomico County, Maryland,38.3941813,-75.667356,1303,44.6
Cecil County, Maryland,39.5739403,-75.946324,1304,46.99
Caroline County, Maryland,38.0445557,-77.2864879,1305,42.8
Berrien County, Michigan,42.0320742,-86.7416374,1306,39.99
Ogemaw County, Michigan,44.3270741,-84.1857115,1307,33.8
Oscoda County, Michigan,44.6278903,-84.1857115,1308,36
Wexford County, Michigan,44.387157,-85.520024,1309,39.2
Crawford County, Michigan,41.6661391,-80.2767327,1310,48
Clinton County, Michigan,42.9663458,-84.5222189,1311,37.99
Dickinson County, Michigan,43.4049388,-95.1849219,1312,33.8
Gratiot County, Michigan,43.2836505,-84.6897495,1313,37.99
Huron County, Michigan,43.9466791,-82.820974,1314,33.01
Ingham County, Michigan,42.6468943,-84.3542049,1315,37.99
Lenawee County, Michigan,41.8433859,-84.0167423,1316,37.4
Mason County, Michigan,47.4251146,-123.1951376,1317,46.99
Menominee County, Michigan,45.4995277,-87.5746277,1318,34
Montcalm County, Michigan,43.3057341,-85.1894045,1319,37.99
Missaukee County, Michigan,44.366621,-85.023346,1320,37
St. Joseph County, Michigan,41.6228085,-86.3376761,1321,39.2
St. Clair County, Michigan,43.016179,-82.6483442,1322,36
Van Buren County, Michigan,42.2459665,-86.0121573,1323,39.2
Washtenaw County, Michigan,42.3076493,-83.8473015,1324,37.4
Arenac County, Michigan,43.9973355,-83.6773928,1325,34
Barry County, Michigan,42.5354321,-85.354965,1326,39.2
Cass County, Michigan,47.2144536,-94.2309171,1327,37.4
Iron County, Michigan,37.7854715,-113.1918021,1328,44.6
Benzie County, Michigan,44.678277,-86.2970998,1329,39.2
Roscommon County, Michigan,44.3516109,-84.6897495,1330,34
Schoolcraft County, Michigan,46.0693515,-86.1903622,1331,34
Wayne County, Michigan,42.2790746,-83.336188,1332,37
Branch County, Michigan,41.8913835,-85.023346,1333,39.2
Grand Traverse County, Michigan,44.687984,-85.520024,1334,41
Jackson County, Michigan,38.9914998,-94.315422,1335,51.01
Mackinac County, Michigan,46.023372,-84.9963081,1336,36
Genesee County, Michigan,43.0777289,-83.6773928,1337,37
Antrim County, Michigan,44.9730441,-85.1769095,1338,39.2
Houghton County, Michigan,47.1211215,-88.5694012,1339,36
Livingston County, Michigan,42.6207951,-83.8473015,1340,37.4
Iosco County, Michigan,44.3340462,-83.6386226,1341,32
Lake County, Michigan,28.702847,-81.7787021,1342,39.2
Manistee County, Michigan,44.2444704,-86.3242225,1343,39.2
Montmorency County, Michigan,45.0742794,-84.1403141,1344,36
Presque Isle County, Michigan,45.5729299,-83.597821,1345,32
Gladwin County, Michigan,44.0327885,-84.3542049,1346,35.6
Kalamazoo County, Michigan,42.2278346,-85.520024,1347,39.2
Mecosta County, Michigan,43.6201025,-85.354965,1348,37.4
Marquette County, Michigan,43.865322,-89.3226954,1349,36
Newaygo County, Michigan,43.5593582,-85.7666645,1350,39
Osceola County, Michigan,28.1019838,-81.0754657,1351,82.99
Otsego County, Michigan,42.5779779,-75.0611147,1352,44.01
Calhoun County, Michigan,42.2073905,-85.023346,1353,39.2
Cheboygan County, Michigan,45.5472257,-84.5636283,1354,39
Luce County, Michigan,46.5827512,-85.513329,1355,30.2
Kent County, Michigan,43.0097027,-85.520024,1356,39.2
Macomb County, Michigan,42.7168759,-82.820974,1357,36
Saginaw County, Michigan,43.4044253,-84.0167423,1358,37.4
Shiawassee County, Michigan,42.949754,-84.1857115,1359,37.99
Baraga County, Michigan,46.7352761,-88.3010401,1360,36
Bay County, Michigan,30.1805306,-85.684578,1361,79
Charlevoix County, Michigan,45.4342853,-85.4374778,1362,39
Eaton County, Michigan,42.5886496,-84.7733325,1363,37.99
Delta County, Michigan,38.8531357,-107.763621,1364,46.4
Gogebic County, Michigan,46.4392785,-89.921474,1365,41
Emmet County, Michigan,45.6418969,-84.9769067,1366,39
Chippewa County, Michigan,45.0673752,-91.2924666,1367,37.4
Monroe County, Michigan,43.2841246,-77.7452081,1368,37.99
Allegan County, Michigan,42.5709865,-86.3376761,1369,39.2
Oakland County, Michigan,42.5921924,-83.336188,1370,36
Hillsdale County, Michigan,41.8685961,-84.5222189,1371,37.4
Alger County, Michigan,46.927418,-86.5087741,1372,33.8
Muskegon County, Michigan,43.2831969,-86.7416374,1373,39
Oceana County, Michigan,43.6656285,-86.6611083,1374,39
Leelanau County, Michigan,45.0821226,-86.0733634,1375,41
Lapeer County, Michigan,43.0482433,-83.1649001,1376,36
Clare County, Michigan,44.0565054,-84.8567932,1377,35.6
Sanilac County, Michigan,43.4069041,-82.7347142,1378,35.6
Keweenaw County, Michigan,47.7515686,-88.3249369,1379,34
Isabella County, Michigan,43.598799,-84.8567932,1380,37
Ontonagon County, Michigan,46.8727913,-89.3131189,1381,39
Ottawa County, Michigan,42.953023,-86.0937312,1382,39.2
Tuscola County, Michigan,43.5301144,-83.5070203,1383,36
Alcona County, Michigan,44.6727944,-83.6022398,1384,30.2
Alpena County, Michigan,45.0168239,-83.1116742,1385,30.2
Ionia County, Michigan,42.9892119,-85.023346,1386,39
Kalkaska County, Michigan,44.6674445,-85.023346,1387,41
Midland County, Michigan,43.5750978,-84.3542049,1388,37.4
Wilkin County, Minnesota,46.4087398,-96.5018468,1389,32
Red Lake County, Minnesota,47.8770338,-96.1345641,1390,30.99
Aitkin County, Minnesota,46.6185433,-93.4536692,1391,39.2
Clay County, Minnesota,29.9943564,-81.7787021,1392,82.4
Faribault County, Minnesota,43.6448766,-93.9878427,1393,34
Murray County, Minnesota,34.7928029,-84.7315563,1394,66
Fillmore County, Minnesota,43.6956298,-92.0665197,1395,36
Kandiyohi County, Minnesota,45.1144552,-95.0155836,1396,33.8
Lake County, Minnesota,28.702847,-81.7787021,1397,39.2
Polk County, Minnesota,27.8617347,-81.6911559,1398,84.2
Rock County, Minnesota,42.6251506,-89.0179332,1399,36
Roseau County, Minnesota,48.7249475,-95.9820524,1400,28.4
Sibley County, Minnesota,44.5502089,-94.1513764,1401,35.01
Traverse County, Minnesota,45.8030256,-96.365147,1402,33.01
Watonwan County, Minnesota,43.9323091,-94.479976,1403,34
Becker County, Minnesota,46.9164628,-95.7036557,1404,32
Hennepin County, Minnesota,45.0208911,-93.5094574,1405,36
Big Stone County, Minnesota,45.4932045,-96.4724,1406,33.01
Brown County, Minnesota,44.4561674,-87.9334803,1407,37
Chippewa County, Minnesota,45.0673752,-91.2924666,1408,37.4
Cass County, Minnesota,47.2144536,-94.2309171,1409,37.4
Clearwater County, Minnesota,47.7200787,-95.3105661,1410,30.99
Goodhue County, Minnesota,44.4430251,-92.6983868,1411,36
Hubbard County, Minnesota,47.1860527,-94.9411423,1412,35.6
Isanti County, Minnesota,45.6301379,-93.2537327,1413,37.4
Jackson County, Minnesota,38.9914998,-94.315422,1414,51.01
Martin County, Minnesota,27.0804935,-80.4103957,1415,80.6
Mower County, Minnesota,43.6824988,-92.6983868,1416,35.01
Nobles County, Minnesota,43.7196932,-95.8142885,1417,33.8
Pine County, Minnesota,46.0983087,-92.8070708,1418,39.2
Olmsted County, Minnesota,43.995179,-92.3813621,1419,36
Cottonwood County, Minnesota,44.0488692,-95.3102505,1420,33.01
Scott County, Minnesota,44.6834072,-93.5407909,1421,36
Dodge County, Minnesota,43.3994215,-88.7108964,1422,35.01
Wabasha County, Minnesota,44.3020812,-92.2236667,1423,36
Pipestone County, Minnesota,43.9973355,-96.3226072,1424,35.01
Crow Wing County, Minnesota,46.5957987,-94.1401699,1425,37.4
Norman County, Minnesota,47.3416805,-96.5313092,1426,30.2
Wright County, Minnesota,45.1538202,-94.0190943,1427,36
Nicollet County, Minnesota,44.3572855,-94.2743628,1428,34
Douglas County, Minnesota,39.2587106,-104.9388853,1429,52
Grant County, Minnesota,47.1981147,-119.3732456,1430,37.4
Kittson County, Minnesota,48.7563083,-96.865445,1431,28.4
Le Sueur County, Minnesota,44.461555,-93.9151438,1432,35.6
Mahnomen County, Minnesota,47.3811737,-95.797516,1433,32
Chisago County, Minnesota,45.524828,-92.9550305,1434,37.4
Redwood County, Minnesota,44.3516109,-95.3102505,1435,35.01
Yellow Medicine County, Minnesota,44.7380445,-95.8564864,1436,35.6
Todd County, Minnesota,46.0307728,-94.8315488,1437,37.4
Beltrami County, Minnesota,48.0370038,-94.8289239,1438,30.99
Blue Earth County, Minnesota,43.9505132,-93.9878427,1439,34
Houston County, Minnesota,32.4219655,-83.634843,1440,78.01
Lac qui Parle County, Minnesota,45.0562676,-96.2006981,1441,35.6
Lake of the Woods County, Minnesota,48.6943855,-94.9265474,1442,28.4
Otter Tail County, Minnesota,46.5189435,-95.8935983,1443,32
Waseca County, Minnesota,43.961388,-93.6623239,1444,34
St. Louis County, Minnesota,38.6103023,-90.4125181,1445,69.01
Anoka County, Minnesota,45.3292832,-93.2197005,1446,37.4
Stearns County, Minnesota,45.5844792,-94.5865603,1447,36
Dakota County, Minnesota,44.731554,-93.1779659,1448,36
Lincoln County, Minnesota,35.4637028,-81.2078164,1449,48.2
Lyon County, Minnesota,38.9524739,-119.1390642,1450,46.4
Marshall County, Minnesota,34.3652297,-86.3376761,1451,69.01
Mille Lacs County, Minnesota,45.9228403,-93.6218744,1452,39
Renville County, Minnesota,44.6674445,-94.976654,1453,33.8
Washington County, Minnesota,45.5469616,-123.1386021,1454,50
Carlton County, Minnesota,46.5619247,-92.6847226,1455,39.2
Cook County, Minnesota,41.7376587,-87.697554,1456,41
Kanabec County, Minnesota,45.9329034,-93.2883531,1457,39.2
Koochiching County, Minnesota,48.1816012,-93.648322,1458,37.4
Meeker County, Minnesota,45.1353179,-94.5150543,1459,35.01
Morrison County, Minnesota,45.9846475,-94.052545,1460,37.4
Pennington County, Minnesota,43.8901111,-102.2547919,1461,33.01
Rice County, Minnesota,44.2749995,-93.3388917,1462,35.6
Steele County, Minnesota,43.9758523,-93.1779659,1463,35.01
Sherburne County, Minnesota,45.4644612,-93.7298983,1464,37.4
Wadena County, Minnesota,46.6415934,-94.936044,1465,37.4
Benton County, Minnesota,46.3166362,-119.5021582,1466,37.99
Carver County, Minnesota,44.825431,-93.7841503,1467,36
Freeborn County, Minnesota,43.6656285,-93.3388917,1468,34
Itasca County, Minnesota,47.5507924,-93.5683651,1469,35.6
McLeod County, Minnesota,44.8440016,-94.315422,1470,35.6
Pope County, Minnesota,45.5472257,-95.4363717,1471,75.2
Ramsey County, Minnesota,44.9963986,-93.0615978,1472,36
Stevens County, Minnesota,48.4558249,-117.9059909,1473,33.01
Swift County, Minnesota,45.2315651,-95.7196042,1474,33.8
Winona County, Minnesota,44.006499,-91.7538817,1475,36
Hancock County, Mississippi,39.8249915,-85.8486236,1476,43
LaSalle Parish, Louisiana,31.7002461,-92.2236667,1477,79
Sharkey County, Mississippi,32.9860902,-90.8294002,1478,77
Tippah County, Mississippi,34.7688097,-88.864698,1479,71.01
Choctaw County, Mississippi,33.9851472,-95.5197394,1480,77
Forrest County, Mississippi,31.2148677,-89.2847251,1481,78.01
Itawamba County, Mississippi,34.2317882,-88.4016041,1482,73
Lafayette County, Mississippi,39.0031288,-93.9878427,1483,55.4
Issaquena County, Mississippi,32.8494351,-91.0203224,1484,77
Jackson County, Mississippi,38.9914998,-94.315422,1485,51.01
Lowndes County, Mississippi,30.8600022,-83.2934086,1486,80.6
Leflore County, Mississippi,33.5274427,-90.3748354,1487,75.2
Tunica County, Mississippi,34.6407083,-90.4125181,1488,66.2
Wilkinson County, Mississippi,32.8024682,-83.1649001,1489,78.01
Claiborne County, Mississippi,36.4830423,-83.634843,1490,63
Harrison County, Mississippi,30.432087,-89.0179332,1491,72
Jefferson Davis County, Mississippi,31.5825281,-89.8130356,1492,78.01
Simpson County, Mississippi,36.7772014,-86.6207943,1493,64.99
Lauderdale County, Mississippi,34.8840876,-87.658113,1494,71.01
Lincoln County, Mississippi,35.4637028,-81.2078164,1495,48.2
Scott County, Mississippi,44.6834072,-93.5407909,1496,36
Winston County, Mississippi,34.1690087,-87.3413599,1497,70
Yazoo County, Mississippi,32.8078912,-90.3748354,1498,80.6
Attala County, Mississippi,33.1683267,-89.6251646,1499,75.2
Benton County, Mississippi,46.3166362,-119.5021582,1500,37.99
Franklin County, Mississippi,40.0154745,-82.9931607,1501,51.01
Coahoma County, Mississippi,34.1960298,-90.6393702,1502,66.2
Jasper County, Mississippi,32.491436,-81.0754657,1503,78.8
Jones County, Mississippi,31.5343241,-89.1705998,1504,77
Walthall County, Mississippi,31.125165,-90.1120696,1505,78.8
Monroe County, Mississippi,43.2841246,-77.7452081,1506,37.99
Pontotoc County, Mississippi,34.7685043,-96.663812,1507,75.2
Sunflower County, Mississippi,33.526164,-90.6773046,1508,75.2
Webster County, Mississippi,42.3974963,-94.1513764,1509,35.01
Alcorn County, Mississippi,34.8984684,-88.5951751,1510,71.01
Adams County, Mississippi,39.8398269,-104.1930918,1511,52
Clay County, Mississippi,29.9943564,-81.7787021,1512,82.4
DeSoto County, Mississippi,34.9065453,-89.9626799,1513,64
Covington County, Mississippi,31.3066438,-86.4996546,1514,77
Humphreys County, Mississippi,36.0245773,-87.7369607,1515,66.2
Calhoun County, Mississippi,42.2073905,-85.023346,1516,39.2
Holmes County, Mississippi,40.5540928,-81.909826,1517,51.01
Amite County, Mississippi,31.1683803,-90.8294002,1518,78.8
Madison County, Mississippi,38.9041402,-89.9253233,1519,66.99
Marion County, Mississippi,29.2787765,-82.12784,1520,48
Tishomingo County, Mississippi,34.7615024,-88.2461183,1521,71.01
Wayne County, Mississippi,42.2790746,-83.336188,1522,37
Greene County, Mississippi,39.697399,-83.8897057,1523,46.4
Marshall County, Mississippi,34.3652297,-86.3376761,1524,69.01
Quitman County, Mississippi,31.8485969,-84.981754,1525,75.99
Bolivar County, Mississippi,33.8829962,-90.8294002,1526,66.2
Lamar County, Mississippi,33.75694,-95.6457951,1527,77
Lee County, Mississippi,26.6630286,-81.9534815,1528,84.99
Pike County, Mississippi,33.0881873,-84.3962535,1529,48.2
Tallahatchie County, Mississippi,33.9302578,-90.1869644,1530,75.2
Smith County, Mississippi,32.3352505,-95.3102505,1531,81
Stone County, Mississippi,36.7748882,-93.4599326,1532,68
Warren County, Mississippi,39.4241422,-84.1857115,1533,46.99
Clarke County, Mississippi,33.9519347,-83.357567,1534,75
Kemper County, Mississippi,32.8018452,-88.7108964,1535,77
Montgomery County, Mississippi,39.1547426,-77.2405153,1536,42.01
Oktibbeha County, Mississippi,33.3886689,-88.90306,1537,73
Neshoba County, Mississippi,32.8057157,-89.1705998,1538,77
Pearl River County, Mississippi,30.8034081,-89.6251646,1539,77
Leake County, Mississippi,32.8073509,-89.4742177,1540,77
Noxubee County, Mississippi,33.1605608,-88.556531,1541,75.2
Rankin County, Mississippi,32.2653668,-89.9253233,1542,80.6
Tate County, Mississippi,34.6413971,-89.9626799,1543,68
Washington County, Mississippi,45.5469616,-123.1386021,1544,50
Lawrence County, Mississippi,40.957855,-80.365865,1545,48
Panola County, Mississippi,32.1920035,-94.315422,1546,80.6
Perry County, Mississippi,40.371376,-77.2405153,1547,44.6
Yalobusha County, Mississippi,33.9768292,-89.6759101,1548,75.2
Chickasaw County, Mississippi,33.8818791,-89.0179332,1549,73
Carroll County, Mississippi,39.5423418,-77.0564464,1550,41
Copiah County, Mississippi,31.9012453,-90.3748354,1551,80.6
George County, Mississippi,30.8431226,-88.6723578,1552,72
Grenada County, Mississippi,33.7516314,-89.8130356,1553,75.2
Hinds County, Mississippi,32.2648353,-90.3748354,1554,80.6
Jefferson County, Mississippi,39.5800298,-105.2662931,1555,52
Newton County, Mississippi,33.5544296,-83.8473015,1556,75.2
Union County, Mississippi,34.9338651,-80.543845,1557,51.01
Prentiss County, Mississippi,34.6324369,-88.5178518,1558,71.01
Howell County, Missouri,36.8527979,-91.9099238,1559,71.01
Carter County, Missouri,36.2638604,-82.12784,1560,66.2
Dade County, Missouri,25.5516034,-80.6326916,1561,82.4
Linn County, Missouri,42.0659844,-91.6760691,1562,35.6
Johnson County, Missouri,38.845412,-94.8520636,1563,44.6
Laclede County, Missouri,37.6965235,-92.539603,1564,64.4
Maries County, Missouri,38.1738674,-91.949021,1565,66.99
Phelps County, Missouri,37.8806538,-91.7538817,1566,66.99
Platte County, Missouri,39.3475649,-94.7691586,1567,44.6
St. Francois County, Missouri,37.7652755,-90.4879916,1568,69.01
St. Louis city, Missouri,38.6270025,-90.1994042,1569,69.01
Andrew County, Missouri,39.9637436,-94.8105955,1570,41
Butler County, Missouri,39.440463,-84.5222189,1571,46.99
Carroll County, Missouri,39.5423418,-77.0564464,1572,41
Daviess County, Missouri,37.7307984,-87.1023746,1573,64.4
Holt County, Missouri,42.3803308,-98.6600586,1574,30
Knox County, Missouri,35.9874629,-83.9419784,1575,64.99
Ripley County, Missouri,39.0986811,-85.2308414,1576,48
Marion County, Missouri,29.2787765,-82.12784,1577,48
Montgomery County, Missouri,39.1547426,-77.2405153,1578,42.01
Osage County, Missouri,36.6189367,-96.2375947,1579,68
Stoddard County, Missouri,36.8680558,-89.9253233,1580,68
Warren County, Missouri,39.4241422,-84.1857115,1581,46.99
Washington County, Missouri,45.5469616,-123.1386021,1582,50
Audrain County, Missouri,39.221953,-91.9099238,1583,59
Christian County, Missouri,36.997644,-93.1779659,1584,66.2
DeKalb County, Missouri,33.7956441,-84.2278796,1585,77
Greene County, Missouri,39.697399,-83.8897057,1586,46.4
Harrison County, Missouri,30.432087,-89.0179332,1587,72
Lafayette County, Missouri,39.0031288,-93.9878427,1588,55.4
St. Clair County, Missouri,43.016179,-82.6483442,1589,36
Adair County, Missouri,41.2741733,-94.479976,1590,60.01
Schuyler County, Missouri,42.3796425,-76.8720961,1591,45
Scotland County, Missouri,34.8451203,-79.4703885,1592,57
