Date,RegionID,RegionName,State,Metro,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
1/31/2019,1002,Elbert County,GA,,1491,90700,0.001103753,0.006659267,0.090144231,0.054992964,0.008911145,2019-01,2019-Q1,90700,0,2019-01
1/31/2019,1593,Carroll County,IN,Lafayette-West Lafayette,1492,124500,0.0089141,0.013843648,0.158139535,0.098878475,0.031954494,2019-01,2019-Q1,124500,0,2019-01
1/31/2019,1661,De Witt County,TX,,1493,104800,-0.001904762,-0.003802281,0.035573123,0.064143049,0.042077889,2018-11,2018-Q4,105200,-0.003802281,2018-11
1/31/2019,483,Dodge County,MN,Rochester,1494,203000,0.003956479,0.022155086,0.075781664,0.065094632,0.029762367,2019-01,2019-Q1,203000,0,2019-01
1/31/2019,2605,Woodward County,OK,Woodward,1495,100900,0,0.009,0.118625277,0.041340576,0.029834253,2019-01,2019-Q1,100900,0,2019-01
1/31/2019,2433,Minidoka County,ID,Burley,1496,164000,0.005518087,0.019266625,0.184971098,0.116088861,0.060669903,2019-01,2019-Q1,164000,0,2019-01
1/31/2019,3155,Breckinridge County,KY,,1497,106200,0.004730369,0.015296367,0.146868251,0.054112277,0.041822038,2019-01,2019-Q1,106200,0,2019-01
1/31/2019,1329,Plumas County,CA,,1498,269400,0.002605136,0.019296254,0.088924818,0.064491489,7.43E-05,2006-08,2006-Q3,349600,-0.229405034,2004-11
1/31/2019,1551,Bourbon County,KY,Lexington-Fayette,1499,137300,0.005860806,0.020059435,0.112641815,0.059172417,0.020302799,2019-01,2019-Q1,137300,0,2019-01
1/31/2019,2377,Langlade County,WI,,1500,101800,-0.005859375,-0.036896878,0.048403708,0.080572588,0.024391059,2004-11,2004-Q4,108500,-0.061751152,2004-06
1/31/2019,1796,Jackson County,IA,,1501,137200,-0.002906977,0.011053795,0.071038251,0.085343343,0.046727016,2018-12,2018-Q4,137600,-0.002906977,2018-11
1/31/2019,1167,Marion County,KY,,1502,109600,0.000913242,0.002744739,0.032987747,0.047751197,0.028935933,2019-01,2019-Q1,109600,0,2019-01
1/31/2019,2701,Freestone County,TX,,1503,112200,0.003577818,0.014466546,0.026532479,0.044385952,0.026592781,2019-01,2019-Q1,112200,0,2019-01
1/31/2019,2307,Gonzales County,TX,,1504,116700,0.007772021,0.031830239,0.088619403,0.062706999,0.038220617,2019-01,2019-Q1,116700,0,2019-01
1/31/2019,2682,Dickinson County,KS,,1505,96800,-0.001031992,-0.002061856,0.071982281,0.014899721,-0.00030939,2008-05,2008-Q2,98300,-0.01525941,2007-12
1/31/2019,2442,Montague County,TX,,1506,103200,-0.001934236,0.013752456,0.080628272,0.045032681,0.022515653,2018-12,2018-Q4,103400,-0.001934236,2018-12
1/31/2019,1874,Lincoln County,MT,,1507,173300,0.00405562,0.014637002,0.122409326,0.047063268,0.022079658,2004-11,2004-Q4,180900,-0.042012161,2004-08
1/31/2019,2376,Lampasas County,TX,Killeen-Temple,1508,171100,0.004697592,0.022713688,0.083597213,0.076596722,0.052779543,2019-01,2019-Q1,171100,0,2019-01
1/31/2019,2673,Covington County,MS,,1509,98500,0.004077472,0.01025641,0.074154853,0.062333728,,2018-07,2018-Q3,100000,-0.015,2018-06
1/31/2019,677,Perry County,IN,,1510,108200,0.001851852,0.008387698,0.158458244,0.057535102,0.02588416,2019-01,2019-Q1,108200,0,2019-01
1/31/2019,603,Llano County,TX,,1511,256500,0.008254717,0.026,0.133451171,0.072926982,0.039989323,2019-01,2019-Q1,256500,0,2019-01
1/31/2019,1543,Berrien County,GA,,1512,108100,0.00464684,0.014071295,0.059803922,0.050743348,0.016589538,2019-01,2019-Q1,108100,0,2019-01
1/31/2019,1145,Lavaca County,TX,,1513,115900,0.010462075,0.037600716,0.086223055,0.08049246,0.046882515,2019-01,2019-Q1,115900,0,2019-01
1/31/2019,2102,Winston County,MS,,1514,82000,-0.021479714,-0.093922652,-0.120171674,0.012399437,,2017-10,2017-Q4,94400,-0.131355932,2015-11
1/31/2019,724,Smith County,TN,Nashville-Davidson--Murfreesboro--Franklin,1515,139900,0.002148997,0.018195051,0.12099359,0.10926304,0.052711157,2019-01,2019-Q1,139900,0,2019-01
1/31/2019,2741,Jefferson County,KS,Topeka,1516,129900,0.003088803,0.017227878,0.042536116,0.03083461,0.008211159,2019-01,2019-Q1,129900,0,2019-01
1/31/2019,778,Union County,TN,Knoxville,1517,125900,0.00159109,0.013687601,0.111209179,0.061311387,0.024224612,2019-01,2019-Q1,125900,0,2019-01
1/31/2019,2932,Green Lake County,WI,,1518,130900,-0.002286585,-0.000763359,0.069444444,0.03446422,0.009916565,2018-11,2018-Q4,131500,-0.004562738,2018-10
1/31/2019,1783,Houston County,MN,La Crosse-Onalaska,1519,180200,0.002782415,0.007829978,0.079041916,0.058832406,0.013298187,2019-01,2019-Q1,180200,0,2019-01
1/31/2019,679,Perry County,MO,,1520,142900,0.002103787,0.004216444,0.099230769,0.05937215,0.02906605,2019-01,2019-Q1,142900,0,2019-01
1/31/2019,2988,New Madrid County,MO,,1521,86200,0.003492433,0.011737089,0.061576355,0.058406538,0.030872644,2019-01,2019-Q1,86200,0,2019-01
1/31/2019,2829,Poweshiek County,IA,,1522,151600,0.003309067,0.013368984,0.087517934,0.042698666,0.029457957,2019-01,2019-Q1,151600,0,2019-01
1/31/2019,663,Otero County,CO,,1523,89400,0.001119821,0.00789177,0.098280098,0.083021937,0.035290059,2019-01,2019-Q1,89400,0,2019-01
1/31/2019,1770,Haywood County,TN,Brownsville,1524,76100,0.005284016,0.01062417,0.160060976,0.045570864,0.005973522,2019-01,2019-Q1,76100,0,2019-01
1/31/2019,1319,Pierce County,GA,Waycross,1525,124200,0.004042037,0.018867925,0.129090909,0.075778514,0.033423677,2019-01,2019-Q1,124200,0,2019-01
1/31/2019,363,Adams County,WA,Othello,1526,168900,0,-0.010544815,0.039384615,0.073089106,0.030721906,2018-10,2018-Q4,170700,-0.010544815,2018-09
1/31/2019,986,Dekalb County,TN,,1527,130400,0.003849115,0.019546521,0.119313305,0.071324715,0.033823972,2019-01,2019-Q1,130400,0,2019-01
1/31/2019,2254,Duchesne County,UT,,1528,216400,0.000462321,0.003245248,0.042891566,0.01948054,,2019-01,2019-Q1,216400,0,2019-01
1/31/2019,819,Young County,TX,,1529,99000,0.002024291,0.018518519,0.089108911,0.065762757,0.03873473,2019-01,2019-Q1,99000,0,2019-01
1/31/2019,188,Inyo County,CA,,1530,356300,0.001968504,0.011066969,0.037565521,0.070452921,0.017381733,2007-01,2007-Q1,385000,-0.074545455,2005-12
1/31/2019,2728,Humphreys County,TN,,1531,112300,0.006272401,0.023701003,0.09454191,0.067527195,0.026091295,2019-01,2019-Q1,112300,0,2019-01
1/31/2019,277,Pike County,MO,,1532,149900,-0.001332445,0.021117166,0.268189509,0.095738911,,2018-12,2018-Q4,150100,-0.001332445,2018-12
1/31/2019,430,Cedar County,IA,,1533,161700,0.005597015,0.014429109,0.057553957,0.060406894,0.033773043,2019-01,2019-Q1,161700,0,2019-01
1/31/2019,2451,New Kent County,VA,Richmond,1534,260900,0.006558642,0.030003948,0.05371567,0.045259225,0.015502062,2019-01,2019-Q1,260900,0,2019-01
1/31/2019,1064,Greene County,VA,Charlottesville,1535,230500,0.000434028,0.001303215,0.049157943,0.029618457,0.000871845,2007-05,2007-Q2,253000,-0.088932806,2005-11
1/31/2019,381,Banks County,GA,,1536,175900,0.006868918,0.020301624,0.106289308,0.07733965,0.025009548,2019-01,2019-Q1,175900,0,2019-01
1/31/2019,588,Lamar County,GA,Atlanta-Sandy Springs-Roswell,1537,128100,0.011049724,0.036407767,0.178472861,0.090935112,0.019117658,2019-01,2019-Q1,128100,0,2019-01
1/31/2019,1449,Unicoi County,TN,Johnson City,1538,118000,0.003401361,0.015490534,0.097674419,0.068309846,0.026210285,2019-01,2019-Q1,118000,0,2019-01
1/31/2019,2403,Mariposa County,CA,,1539,245500,0.000407498,0.003269309,0.094516273,0.103550082,0.039781408,2019-01,2019-Q1,245500,0,2019-01
1/31/2019,1826,Johnson County,TN,,1540,91000,0.00110011,0.009988901,0.1375,0.034513195,0.01501517,2019-01,2019-Q1,91000,0,2019-01
1/31/2019,887,Bosque County,TX,,1541,130600,0.005388761,0.025923016,0.086522463,0.070036764,0.037130936,2019-01,2019-Q1,130600,0,2019-01
1/31/2019,1886,Lincoln County,WY,,1542,202800,-0.001968504,-0.029200574,-0.039317859,0.014839612,0.009556672,2018-06,2018-Q2,217000,-0.065437788,2016-03
1/31/2019,2262,Fentress County,TN,,1543,87200,0.003452244,0.012775842,0.077873918,0.063154279,0.013842025,2019-01,2019-Q1,87200,0,2019-01
1/31/2019,2962,Los Alamos County,NM,Los Alamos,1544,307300,0.005233889,0.003592423,0.078624079,0.043811737,0.007279589,2007-09,2007-Q3,315900,-0.027223805,2006-06
1/31/2019,273,Pike County,GA,Atlanta-Sandy Springs-Roswell,1545,182400,0.006067292,0.02529511,0.142857143,0.078334512,0.022020182,2019-01,2019-Q1,182400,0,2019-01
1/31/2019,1231,Morgan County,GA,Atlanta-Sandy Springs-Roswell,1546,228500,0.004395604,0.020544886,0.174807198,0.089573808,0.029231061,2019-01,2019-Q1,228500,0,2019-01
1/31/2019,1560,Bristol City,VA,Kingsport-Bristol-Bristol,1547,97400,-0.010162602,-0.01715439,0.022035677,0.025208271,0.007932954,2018-11,2018-Q4,99300,-0.019133938,2018-08
1/31/2019,1606,Chaffee County,CO,,1548,396900,0.007360406,0.039005236,0.158155821,0.102737402,0.047811287,2019-01,2019-Q1,396900,0,2019-01
1/31/2019,734,Stone County,MS,,1549,111100,-0.003587444,-0.010685663,-0.031386225,0.005862281,,2018-06,2018-Q2,116200,-0.043889845,2017-10
1/31/2019,2246,Delaware County,IA,,1550,149700,-0.001334223,0.004024145,0.063210227,0.043487584,0.031859217,2018-12,2018-Q4,149900,-0.001334223,2018-11
1/31/2019,1472,Warren County,IL,,1551,66400,0.004538578,0.042386185,0.194244604,0.01912212,0.017180452,2019-01,2019-Q1,66400,0,2019-01
1/31/2019,1028,Gaines County,TX,,1552,160600,0.006896552,0.022278803,0.092517007,0.107474414,0.06733809,2019-01,2019-Q1,160600,0,2019-01
1/31/2019,873,Benzie County,MI,Traverse City,1553,189500,0.004772004,0.028214867,0.181421446,0.124271887,0.054468073,2019-01,2019-Q1,189500,0,2019-01
1/31/2019,3201,Westmoreland County,VA,,1554,180400,0.001665741,0.010078387,0.034997131,0.02429089,-0.001647936,2006-09,2006-Q3,218800,-0.175502742,2005-04
1/31/2019,3291,Colonial Heights City,VA,Richmond,1555,167800,0.001791045,0.004189108,0.029447853,0.041240136,-0.000948549,2007-08,2007-Q3,182900,-0.082558775,2006-07
1/31/2019,310,Rush County,IN,,1556,105200,0.003816794,0.017408124,0.109704641,0.051091145,0.016635073,2019-01,2019-Q1,105200,0,2019-01
1/31/2019,2655,Chickasaw County,MS,,1557,80200,0.01905972,0.042912874,0.131170663,0.049795591,,2019-01,2019-Q1,80200,0,2019-01
1/31/2019,668,Parke County,IN,,1558,82300,0.017305315,0.035220126,0.221068249,0.082766825,,2019-01,2019-Q1,82300,0,2019-01
1/31/2019,832,Andrew County,MO,St. Joseph,1559,161000,0.009404389,0.062706271,0.214177979,0.079751584,0.024652614,2019-01,2019-Q1,161000,0,2019-01
1/31/2019,523,Giles County,VA,Blacksburg-Christiansburg-Radford,1560,113300,0.004432624,0.020720721,0.093629344,0.050410943,0.013583359,2019-01,2019-Q1,113300,0,2019-01
1/31/2019,716,Sharp County,AR,,1561,75400,0.001328021,0.023066486,0.133834586,0.054602269,0.01279215,2019-01,2019-Q1,75400,0,2019-01
1/31/2019,162,Frio County,TX,,1562,88800,0.001127396,0.009090909,-0.012235818,0.049028188,0.038435598,2017-10,2017-Q4,90700,-0.020948181,2017-09
1/31/2019,2662,Claiborne Parish,LA,,1563,57900,0.001730104,0.010471204,0.080223881,0.041270308,0.014170697,2005-06,2005-Q2,60800,-0.047697368,2005-04
1/31/2019,2158,Burleson County,TX,College Station-Bryan,1564,124900,-0.007942812,-0.017309205,0.002407705,0.056697841,0.037540049,2018-10,2018-Q4,127100,-0.017309205,2018-08
1/31/2019,2362,Kalkaska County,MI,Traverse City,1565,94400,0.006396588,0.016146394,0.075170843,0.061330867,0.029915672,2005-12,2005-Q4,120300,-0.215295096,2004-03
1/31/2019,1324,Pitkin County,CO,Glenwood Springs,1566,1119500,0.004576454,0.040040877,0.143981198,0.052278992,0.017976428,2007-07,2007-Q3,1129100,-0.008502347,2007-05
1/31/2019,1613,Chester County,TN,Jackson,1567,99800,-0.003992016,-0.004985045,0.052742616,0.037553476,0.019219348,2018-11,2018-Q4,100400,-0.005976096,2018-08
1/31/2019,1119,Jasper County,MS,Laurel,1568,81700,-0.026221692,-0.059838895,-0.138185654,0.008537518,,2010-10,2010-Q4,101200,-0.192687747,
1/31/2019,2032,Spencer County,KY,Louisville/Jefferson County,1569,204800,0.001956947,0.004906771,0.038013178,0.053657958,0.027394171,2019-01,2019-Q1,204800,0,2019-01
1/31/2019,384,Bates County,MO,Kansas City,1570,103000,0.00292113,0.01980198,0.085353003,0.049748283,0.018914952,2019-01,2019-Q1,103000,0,2019-01
1/31/2019,799,Wayne County,TN,,1571,82400,0,0.008567931,0.101604278,0.066216025,0.038823778,2019-01,2019-Q1,82400,0,2019-01
1/31/2019,2704,Gilchrist County,FL,Gainesville,1572,137100,0.002192982,0.019330855,0.171794872,0.100590989,0.023107505,2019-01,2019-Q1,137100,0,2019-01
1/31/2019,2130,Atchison County,KS,Atchison,1573,102700,0.038422649,0.11027027,0.123632385,0.053341154,,2019-01,2019-Q1,102700,0,2019-01
1/31/2019,1719,Garrard County,KY,,1574,124500,-0.002403846,-0.010333863,0.084494774,0.049460505,0.021341272,2018-10,2018-Q4,125800,-0.010333863,2018-09
1/31/2019,293,Polk County,TN,Cleveland,1575,106200,0.008547009,0.013358779,0.209567198,0.081133004,0.039342609,2019-01,2019-Q1,106200,0,2019-01
1/31/2019,233,Leon County,TX,,1576,132300,0.013793103,0.019260401,0.072992701,0.073269594,0.039625061,2019-01,2019-Q1,132300,0,2019-01
1/31/2019,977,Dallas County,MO,Springfield,1577,135300,0,0.011210762,0.137931034,,,2019-01,2019-Q1,135300,0,2019-01
1/31/2019,942,Clarke County,MS,Meridian,1578,79700,-0.002503129,-0.03276699,-0.106502242,0.00665531,-0.000500502,2007-08,2007-Q3,107500,-0.258604651,2005-04
1/31/2019,684,Piatt County,IL,Champaign-Urbana,1579,120200,-0.002489627,-0.009884679,-0.032984714,0.055158717,0.002873516,2018-01,2018-Q1,124300,-0.032984714,2017-09
1/31/2019,73,Gem County,ID,Boise City,1580,240100,0.009247583,0.019966015,0.133081642,0.09203494,0.03101844,2019-01,2019-Q1,240100,0,2019-01
1/31/2019,120,Clay County,IA,Spencer,1581,125200,0.006430868,0.00805153,0.053872054,0.046183264,0.027556227,2019-01,2019-Q1,125200,0,2019-01
1/31/2019,2681,Dickinson County,IA,Spirit Lake,1582,221600,0.001808318,0.017914561,0.023556582,0.04691825,0.034472054,2018-03,2018-Q1,221800,-0.000901713,2018-03
1/31/2019,143,Dade County,GA,Chattanooga,1583,139300,0.004325883,0.017531045,0.090837901,0.066625568,0.024175656,2019-01,2019-Q1,139300,0,2019-01
1/31/2019,2835,Robertson County,TX,College Station-Bryan,1584,101200,0.013013013,0.041152263,0.161882893,0.068094864,0.037845028,2019-01,2019-Q1,101200,0,2019-01
1/31/2019,88,Lee County,TX,,1585,144000,-0.001386963,0.011946592,0.060382916,0.070772901,0.035085517,2018-12,2018-Q4,144200,-0.001386963,2018-12
1/31/2019,990,Dewitt County,IL,Bloomington,1586,82700,0,-0.001207729,-0.003614458,0.015707864,-0.005512319,2007-04,2007-Q2,113600,-0.272007042,2000-10
1/31/2019,1368,Sawyer County,WI,,1587,190000,0.002109705,0.001581444,0.083238312,0.03955591,0.008951715,2019-01,2019-Q1,190000,0,2019-01
1/31/2019,487,Dukes County,MA,Vineyard Haven,1588,817600,0.004546013,0.016662522,0.061266874,0.06088995,0.03173805,2019-01,2019-Q1,817600,0,2019-01
1/31/2019,1259,Neosho County,KS,,1589,61700,-0.006441224,-0.040435459,-0.110951009,0.011400868,,2017-12,2017-Q4,69700,-0.114777618,2016-04
1/31/2019,871,Benton County,TN,,1590,86500,0.015258216,0.096324461,0.198060942,0.054630958,0.022270112,2019-01,2019-Q1,86500,0,2019-01
1/31/2019,480,Dixie County,FL,,1591,93700,0.001068376,0.00861141,0.088269454,0.075222637,0.024717972,2006-06,2006-Q2,97200,-0.03600823,2006-01
1/31/2019,189,Iowa County,IA,,1592,159900,0.001879699,0.015238095,0.058940397,0.037839218,0.024765305,2019-01,2019-Q1,159900,0,2019-01
1/31/2019,440,Clark County,IL,,1593,71800,-0.001390821,0.002793296,0.084592145,0.039698441,0.016768508,2018-12,2018-Q4,71900,-0.001390821,2018-12
1/31/2019,2505,Richland County,ND,Wahpeton,1594,116700,0.00257732,0.001716738,0.020104895,0.033444438,0.040447378,2019-01,2019-Q1,116700,0,2019-01
1/31/2019,660,Osage County,KS,Topeka,1595,97400,-0.00814664,-0.009155646,0.026343519,0.031028181,0.004417578,2018-11,2018-Q4,98700,-0.013171226,2018-07
1/31/2019,692,Rabun County,GA,,1596,184900,0.010934937,0.054161916,0.159247649,0.063984851,0.009271324,2019-01,2019-Q1,184900,0,2019-01
1/31/2019,1801,Jackson Parish,LA,,1597,78200,0.014267185,0.018229167,0.035761589,0.071756989,0.041246669,2019-01,2019-Q1,78200,0,2019-01
1/31/2019,566,Idaho County,ID,,1598,206400,0.004379562,0.023809524,0.111470113,0.089101659,0.047960028,2019-01,2019-Q1,206400,0,2019-01
1/31/2019,2613,Alleghany County,VA,,1599,100600,0.001992032,0.007007007,0.10428101,0.040216137,,2019-01,2019-Q1,100600,0,2019-01
1/31/2019,1831,Kanabec County,MN,,1600,178500,0.002808989,0.017094017,0.160598179,0.072485714,0.02371803,2019-01,2019-Q1,178500,0,2019-01
1/31/2019,3046,Vermillion County,IN,Terre Haute,1601,54100,0,-0.009157509,0.038387716,0.038910052,-0.001284775,2007-05,2007-Q2,71900,-0.247566064,2000-02
1/31/2019,268,Park County,CO,Denver-Aurora-Lakewood,1602,348000,0.006944444,0.030805687,0.116100064,0.101001135,0.047354461,2019-01,2019-Q1,348000,0,2019-01
1/31/2019,822,Aitkin County,MN,,1603,177500,0.005096263,0.019529006,0.073155985,0.051937235,0.003561748,2010-02,2010-Q1,187900,-0.05534859,2009-07
1/31/2019,1520,Ashland County,WI,,1604,95600,0.002096436,0.011640212,0.06935123,0.030163448,0.004502842,2004-09,2004-Q3,103100,-0.072744908,2004-02
1/31/2019,179,Hill County,MT,,1605,173500,0.004050926,0.010483401,-0.000576037,0.042651962,,2017-04,2017-Q2,182100,-0.047226798,2016-11
1/31/2019,1053,Greene County,GA,,1606,343800,0.015657312,0.088319088,0.229174115,0.056250277,0.01691835,2019-01,2019-Q1,343800,0,2019-01
1/31/2019,3170,King William County,VA,Richmond,1607,200900,0.000498008,0.008534137,0.056256572,0.038027519,0.003760027,2007-05,2007-Q2,217900,-0.078017439,2006-05
1/31/2019,266,Page County,IA,,1608,83800,0.006002401,0.016990291,0.068877551,0.031105315,0.01251445,2019-01,2019-Q1,83800,0,2019-01
1/31/2019,836,Arenac County,MI,,1609,64900,-0.00764526,-0.029895366,0.062193126,0.044916037,0.021819769,2006-08,2006-Q3,98300,-0.339776195,
1/31/2019,169,Gulf County,FL,Panama City,1610,176500,0.00113443,0.006845408,0.097636816,0.077895805,0.022710135,2005-12,2005-Q4,194200,-0.091143151,2005-03
1/31/2019,2522,San Juan County,WA,,1611,606700,0.001155116,-0.006875102,0.091776138,0.072977534,0.016344279,2018-10,2018-Q4,610900,-0.006875102,2018-09
1/31/2019,1898,Madison County,IA,Des Moines-West Des Moines,1612,181700,-0.003837719,-0.000550055,0.077698695,0.049215118,0.036547791,2018-11,2018-Q4,182600,-0.004928806,2018-10
1/31/2019,269,Park County,MT,,1613,225000,0.001335113,-0.002659574,0.069391635,0.049992123,0.018562464,2018-09,2018-Q3,226200,-0.00530504,2018-08
1/31/2019,3252,West Feliciana Parish,LA,Baton Rouge,1614,255100,0.002751572,0.024909602,0.038258038,0.057927594,0.034854282,2019-01,2019-Q1,255100,0,2019-01
1/31/2019,2440,Moniteau County,MO,Jefferson City,1615,122800,0.004909984,0.009868421,0.080985915,0.061306211,0.028296281,2019-01,2019-Q1,122800,0,2019-01
1/31/2019,621,Macon County,MO,,1616,121400,0.010824313,0.03407155,0.101633394,0.066709007,0.032581353,2019-01,2019-Q1,121400,0,2019-01
1/31/2019,1734,Grayson County,VA,,1617,105000,-0.001901141,0.003824092,0.037549407,0.038088139,-0.00336543,2007-08,2007-Q3,148400,-0.29245283,2006-10
1/31/2019,2950,Las Animas County,CO,,1618,157600,-0.003162555,-0.013767209,0.0174306,0.080726253,0.024598638,2018-10,2018-Q4,159800,-0.013767209,2018-08
1/31/2019,1728,Gooding County,ID,,1619,172200,0.001162791,0.005841121,0.098915124,0.0761642,0.03523414,2019-01,2019-Q1,172200,0,2019-01
1/31/2019,1568,Burnett County,WI,,1620,144900,0.003462604,0.01755618,0.057664234,0.028346722,-0.000824407,2005-07,2005-Q3,173500,-0.164841499,2002-04
1/31/2019,1511,Alamosa County,CO,,1621,179400,0.004479283,0.013559322,0.083987915,0.073224007,0.04547213,2019-01,2019-Q1,179400,0,2019-01
1/31/2019,2590,Walthall County,MS,,1622,109100,-0.001829826,0.002757353,-0.017117117,0.032448411,,2018-03,2018-Q1,111400,-0.02064632,2017-10
1/31/2019,1182,Massac County,IL,Paducah,1623,60400,-0.009836066,-0.019480519,0.055944056,0.008490183,0.011827003,2012-04,2012-Q2,64600,-0.06501548,2011-05
1/31/2019,2786,Marquette County,WI,,1624,136700,0.002934703,0.011094675,0.07299843,0.030557524,0.017524438,2019-01,2019-Q1,136700,0,2019-01
1/31/2019,403,Brown County,IN,Indianapolis-Carmel-Anderson,1625,195700,0.003075346,0.011369509,0.103156708,0.072053741,0.028888473,2019-01,2019-Q1,195700,0,2019-01
1/31/2019,657,Nolan County,TX,Sweetwater,1626,73100,-0.013495277,-0.01615074,0.104229607,0.081091457,0.045827481,2018-11,2018-Q4,75400,-0.030503979,2018-10
1/31/2019,2960,Livingston County,MO,,1627,106600,0.003766478,0.015238095,0.091095189,0.058035479,0.028225492,2019-01,2019-Q1,106600,0,2019-01
1/31/2019,1550,Bourbon County,KS,,1628,75500,0,0.013422819,0.034246575,0.039850896,0.019566733,2004-06,2004-Q2,81700,-0.075887393,2002-04
1/31/2019,643,Mills County,IA,Omaha-Council Bluffs,1629,167900,0.001192606,0.015114873,0.088845655,0.044429354,0.019878985,2019-01,2019-Q1,167900,0,2019-01
1/31/2019,2947,Kingfisher County,OK,,1630,146700,-0.000681199,0.008940853,0.132818533,0.083146007,0.049026896,2018-12,2018-Q4,146800,-0.000681199,2018-12
1/31/2019,1256,Nelson County,VA,Charlottesville,1631,194300,0.002062919,0.010400416,0.071704357,0.028415539,-0.002186546,2007-06,2007-Q2,227600,-0.146309315,2005-03
1/31/2019,2136,Bayfield County,WI,,1632,142800,0.002808989,0.012765957,0.064083458,0.038186318,0.007210681,2019-01,2019-Q1,142800,0,2019-01
1/31/2019,1576,Calhoun County,MS,,1633,76700,0.007884363,0.029530201,0.002614379,0.025277293,,2017-11,2017-Q4,84000,-0.086904762,2016-06
1/31/2019,2989,Oglethorpe County,GA,Athens-Clarke County,1634,156700,0.005131495,0.016872161,0.071819425,0.071008313,0.017147074,2019-01,2019-Q1,156700,0,2019-01
1/31/2019,2372,LaSalle Parish,LA,,1635,85100,-0.001173709,0.008293839,0.096649485,0.047740985,,2018-12,2018-Q4,85200,-0.001173709,2018-12
1/31/2019,528,Grand County,CO,,1636,350700,0.004295533,0.031774051,0.1031771,0.084193678,0.028883251,2019-01,2019-Q1,350700,0,2019-01
